repo_name,pr_number,group,task_type,repo_language,merge_quarter,changed_kloc,log1p_changed_kloc,stars,log1p_stars,design_name,propensity_ai,exact_stratum,common_support,overlap_weight,support_exclusion_reason
goat-sdk/goat,429,human,refactor,TypeScript,2025-Q1,0.893,0.6381628722271858,798.0,6.683360945766275,unweighted_full_sample,,refactor|TypeScript,True,1.0,
langfuse/langfuse,5986,human,fix,TypeScript,2025-Q1,0.062,0.06015392281974709,14483.0,9.580799870885532,unweighted_full_sample,,fix|TypeScript,True,1.0,
AgentOps-AI/agentops,823,human,fix,Python,2025-Q1,0.001,0.0009995003330835331,4722.0,8.460199469896118,unweighted_full_sample,,fix|Python,True,1.0,
prebid/Prebid.js,12910,human,feat,JavaScript,2025-Q1,0.004,0.003992021269537453,1467.0,7.291656209174461,unweighted_full_sample,,feat|JavaScript,True,1.0,
567-labs/instructor,1575,human,feat,Python,2025-Q2,0.037,0.036331929247390274,11095.0,9.314339961994667,unweighted_full_sample,,feat|Python,True,1.0,
AgentOps-AI/agentops,714,human,refactor,Python,2025-Q1,2.274,1.1860124789489432,4722.0,8.460199469896118,unweighted_full_sample,,refactor|Python,True,1.0,
zenml-io/zenml,3363,human,fix,Python,2025-Q1,0.002,0.001998002662673056,4768.0,8.469891918298224,unweighted_full_sample,,fix|Python,True,1.0,
prebid/Prebid.js,12860,human,fix,JavaScript,2025-Q1,0.006,0.005982071677547464,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
microsoft/vscode-jupyter,16696,human,fix,TypeScript,2025-Q2,0.016,0.01587334915629015,1397.0,7.242797922793756,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,600,human,fix,TypeScript,2025-Q1,0.001,0.0009995003330835331,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
pdfme/pdfme,989,human,fix,TypeScript,2025-Q2,0.17,0.15700374880966475,3389.0,8.128585200374497,unweighted_full_sample,,fix|TypeScript,True,1.0,
commaai/panda,2222,human,feat,C,2025-Q2,0.023,0.02273948696948943,1608.0,7.3833681469923835,unweighted_full_sample,,feat|C,True,1.0,
antiwork/shortest,328,human,refactor,TypeScript,2025-Q1,0.787,0.5805382361772911,5179.0,8.55256033525353,unweighted_full_sample,,refactor|TypeScript,True,1.0,
julep-ai/julep,1008,human,fix,Python,2025-Q1,0.321,0.2783890255401883,5629.0,8.635864721133736,unweighted_full_sample,,fix|Python,True,1.0,
gridaco/grida,317,human,feat,TypeScript,2025-Q2,1.299,0.8324742457810445,2138.0,7.668093709082406,unweighted_full_sample,,feat|TypeScript,True,1.0,
estruyf/vscode-front-matter,924,human,feat,TypeScript,2025-Q1,0.271,0.23980399220731702,2257.0,7.722234744709607,unweighted_full_sample,,feat|TypeScript,True,1.0,
primer/react,5686,human,feat,TypeScript,2025-Q1,0.039,0.03825871211709034,3613.0,8.192570471152173,unweighted_full_sample,,feat|TypeScript,True,1.0,
Skyvern-AI/skyvern,1951,human,feat,Python,2025-Q1,0.254,0.22633844221072896,13976.0,9.545168400484906,unweighted_full_sample,,feat|Python,True,1.0,
spcl/dace,1896,human,fix,Python,2025-Q1,0.152,0.1414995622736995,544.0,6.300785794663244,unweighted_full_sample,,fix|Python,True,1.0,
onlook-dev/onlook,1431,human,feat,TypeScript,2025-Q1,0.065,0.06297479916138844,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
featureform/enrichmcp,31,human,feat,Python,2025-Q2,0.299,0.2615947376884625,583.0,6.369900982828227,unweighted_full_sample,,feat|Python,True,1.0,
onlook-dev/onlook,1583,human,feat,TypeScript,2025-Q1,0.223,0.20130685670503531,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
prebid/Prebid.js,13356,human,fix,JavaScript,2025-Q2,0.002,0.001998002662673056,1467.0,7.291656209174461,unweighted_full_sample,,fix|JavaScript,True,1.0,
julep-ai/julep,1454,human,refactor,Python,2025-Q2,0.069,0.06672363204290818,5629.0,8.635864721133736,unweighted_full_sample,,refactor|Python,True,1.0,
johnlindquist/kit,1572,human,feat,TypeScript,2025-Q1,0.002,0.001998002662673056,4075.0,8.312871394342615,unweighted_full_sample,,feat|TypeScript,True,1.0,
CapSoftware/Cap,475,human,fix,TypeScript,2025-Q2,0.019,0.01882175424058776,10645.0,9.272939513732704,unweighted_full_sample,,fix|TypeScript,True,1.0,
xtermjs/xterm.js,5358,human,fix,TypeScript,2025-Q2,0.085,0.08157998699242287,18898.0,9.846864289595038,unweighted_full_sample,,fix|TypeScript,True,1.0,
airbytehq/airbyte,61530,human,feat,Python,2025-Q2,0.025,0.0246926125903715,19011.0,9.8528256377339,unweighted_full_sample,,feat|Python,True,1.0,
novuhq/novu,8582,human,feat,TypeScript,2025-Q2,0.053,0.05164323315183845,37349.0,10.528088190560963,unweighted_full_sample,,feat|TypeScript,True,1.0,
liam-hq/liam,895,human,feat,TypeScript,2025-Q1,0.247,0.2207406666978994,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
traccar/traccar,5502,human,feat,Java,2025-Q1,0.078,0.07510747248680541,6182.0,8.729558869558568,unweighted_full_sample,,feat|Java,True,1.0,
aipotheosis-labs/aci,345,human,fix,Python,2025-Q2,0.002,0.001998002662673056,4464.0,8.4040244933106,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/vscode-python,24731,human,feat,TypeScript,2025-Q1,0.896,0.6397464038328301,4457.0,8.402455513945814,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,4051,human,fix,JavaScript,2025-Q2,0.002,0.001998002662673056,546.0,6.304448802421981,unweighted_full_sample,,fix|JavaScript,True,1.0,
crewAIInc/crewAI-tools,297,human,feat,Python,2025-Q2,0.048,0.04688358589885042,1177.0,7.071573364211532,unweighted_full_sample,,feat|Python,True,1.0,
theturtle32/WebSocket-Node,468,human,refactor,JavaScript,2025-Q2,1.312,0.838112950810131,3779.0,8.237479288613633,unweighted_full_sample,,refactor|JavaScript,True,1.0,
gridaco/grida,351,human,feat,TypeScript,2025-Q2,13.122,2.647733865094155,2138.0,7.668093709082406,unweighted_full_sample,,feat|TypeScript,True,1.0,
OneKeyHQ/app-monorepo,6478,human,fix,TypeScript,2025-Q1,0.002,0.001998002662673056,1995.0,7.59890045687141,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/git,727,human,fix,C,2025-Q1,0.01,0.009950330853168083,852.0,6.748759547491679,unweighted_full_sample,,fix|C,True,1.0,
leonardsellem/n8n-mcp-server,16,human,fix,TypeScript,2025-Q2,2.128,1.1403938226830648,1041.0,6.948897222313312,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,1109,human,fix,TypeScript,2025-Q2,0.15,0.13976194237515868,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
dagster-io/dagster,28149,human,feat,Python,2025-Q1,0.084,0.08065790301745447,13669.0,9.522958929717996,unweighted_full_sample,,feat|Python,True,1.0,
unsend-dev/unsend,135,human,feat,TypeScript,2025-Q1,0.153,0.14236724128692196,1787.0,7.488852955733459,unweighted_full_sample,,feat|TypeScript,True,1.0,
calcom/cal.com,18583,human,fix,TypeScript,2025-Q1,0.002,0.001998002662673056,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
ray-project/kuberay,2928,human,refactor,Go,2025-Q1,0.008,0.007968169649176874,1925.0,7.563200592358071,unweighted_full_sample,,refactor|Go,True,1.0,
tegnike/aituber-kit,288,human,feat,TypeScript,2025-Q1,0.346,0.29713723122253605,698.0,6.54965074223381,unweighted_full_sample,,feat|TypeScript,True,1.0,
onlook-dev/onlook,1056,human,feat,TypeScript,2025-Q1,0.029,0.028587456851912555,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
calcom/cal.com,19580,human,fix,TypeScript,2025-Q1,0.172,0.15871169115482087,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
temporalio/temporal,7486,human,feat,Go,2025-Q1,0.048,0.04688358589885042,15103.0,9.622714888385282,unweighted_full_sample,,feat|Go,True,1.0,
tldraw/tldraw,6242,human,feat,TypeScript,2025-Q2,0.15,0.13976194237515868,41090.0,10.623544398402931,unweighted_full_sample,,feat|TypeScript,True,1.0,
julep-ai/julep,1217,human,feat,Python,2025-Q1,1.771,1.0192082658808412,5629.0,8.635864721133736,unweighted_full_sample,,feat|Python,True,1.0,
liam-hq/liam,1488,human,fix,TypeScript,2025-Q2,0.562,0.44596705141749426,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode,248525,human,feat,TypeScript,2025-Q2,0.002,0.001998002662673056,175171.0,12.073523627360677,unweighted_full_sample,,feat|TypeScript,True,1.0,
novuhq/novu,8196,human,fix,TypeScript,2025-Q2,0.011,0.010939940038334364,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
seasonedcc/remix-forms,269,human,refactor,TypeScript,2025-Q1,0.1,0.09531017980432487,517.0,6.249975242259483,unweighted_full_sample,,refactor|TypeScript,True,1.0,
stack-auth/stack-auth,616,human,refactor,TypeScript,2025-Q2,2.96,1.3762440252663892,6033.0,8.705165419719007,unweighted_full_sample,,refactor|TypeScript,True,1.0,
onlook-dev/onlook,1290,human,fix,TypeScript,2025-Q1,0.072,0.06952606264861023,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
ArthurSonzogni/FTXUI,1064,human,fix,C++,2025-Q2,0.17,0.15700374880966475,8551.0,9.053920452704881,unweighted_full_sample,,fix|C++,True,1.0,
liam-hq/liam,643,human,feat,TypeScript,2025-Q1,0.031,0.030529205034822874,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
aipotheosis-labs/aci,32,human,feat,Python,2025-Q1,0.783,0.5782973388810033,4464.0,8.4040244933106,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/typespec,7222,human,fix,Java,2025-Q2,0.017,0.0168571170664229,5285.0,8.572817095164234,unweighted_full_sample,,fix|Java,True,1.0,
different-ai/note-companion,318,human,feat,TypeScript,2025-Q1,0.019,0.01882175424058776,696.0,6.546785410760524,unweighted_full_sample,,feat|TypeScript,True,1.0,
prebid/Prebid.js,13147,human,feat,JavaScript,2025-Q2,0.215,0.19474407679251177,1467.0,7.291656209174461,unweighted_full_sample,,feat|JavaScript,True,1.0,
lightdash/lightdash,15008,human,feat,TypeScript,2025-Q2,0.053,0.05164323315183845,4935.0,8.504310565585223,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,3972,human,feat,JavaScript,2025-Q1,0.001,0.0009995003330835331,546.0,6.304448802421981,unweighted_full_sample,,feat|JavaScript,True,1.0,
liam-hq/liam,1356,human,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,1326,human,refactor,TypeScript,2025-Q2,0.007,0.006975613736425242,4194.0,8.341648618901306,unweighted_full_sample,,refactor|TypeScript,True,1.0,
ObservedObserver/streamlit-shadcn-ui,38,human,feat,TypeScript,2025-Q1,5.899,1.9313764735639716,978.0,6.88653164253051,unweighted_full_sample,,feat|TypeScript,True,1.0,
lostintangent/gistpad,375,human,feat,TypeScript,2025-Q1,0.128,0.12044615307586716,1009.0,6.917705609835305,unweighted_full_sample,,feat|TypeScript,True,1.0,
promptfoo/promptfoo,3517,human,feat,TypeScript,2025-Q1,0.098,0.09349034308733889,7809.0,8.963160242833732,unweighted_full_sample,,feat|TypeScript,True,1.0,
odigos-io/odigos,2861,human,fix,Go,2025-Q2,0.291,0.25541711186450544,3493.0,8.158802490694002,unweighted_full_sample,,fix|Go,True,1.0,
elizaOS/eliza,5297,human,fix,TypeScript,2025-Q2,2.694,1.3067098817770482,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,1366,human,fix,TypeScript,2025-Q1,0.017,0.0168571170664229,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
Azure/azure-sdk-for-go,23933,human,refactor,Go,2025-Q1,0.033,0.032467190137501496,1739.0,7.461640392208575,unweighted_full_sample,,refactor|Go,True,1.0,
microsoft/msquic,5064,human,feat,C,2025-Q2,0.022,0.02176149178151269,4416.0,8.393216011596527,unweighted_full_sample,,feat|C,True,1.0,
mendableai/firecrawl,1690,human,fix,TypeScript,2025-Q2,0.003,0.002995508979798479,43970.0,10.69128560469541,unweighted_full_sample,,fix|TypeScript,True,1.0,
twentyhq/twenty,9542,human,refactor,TypeScript,2025-Q1,0.012,0.011928570865273802,34726.0,10.455272761356362,unweighted_full_sample,,refactor|TypeScript,True,1.0,
liam-hq/liam,952,human,feat,TypeScript,2025-Q1,0.229,0.20620083058389777,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
yamadashy/repomix,272,human,feat,TypeScript,2025-Q1,0.005,0.004987541511039074,18206.0,9.809561414503964,unweighted_full_sample,,feat|TypeScript,True,1.0,
chhoumann/quickadd,823,human,fix,TypeScript,2025-Q2,0.516,0.41607528722017995,1836.0,7.515889085215125,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,20810,human,refactor,TypeScript,2025-Q2,0.004,0.003992021269537453,37399.0,10.529425983402623,unweighted_full_sample,,refactor|TypeScript,True,1.0,
Skyvern-AI/skyvern,2640,human,fix,Python,2025-Q2,0.036,0.035367143837291316,13976.0,9.545168400484906,unweighted_full_sample,,fix|Python,True,1.0,
seasonedcc/remix-forms,271,human,refactor,TypeScript,2025-Q1,0.023,0.02273948696948943,517.0,6.249975242259483,unweighted_full_sample,,refactor|TypeScript,True,1.0,
celestiaorg/celestia-core,1657,human,fix,Go,2025-Q1,1.034,0.7100042976263682,531.0,6.2766434893416445,unweighted_full_sample,,fix|Go,True,1.0,
crewAIInc/crewAI,2231,human,feat,Python,2025-Q1,0.145,0.13540463700620295,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
tokens-studio/figma-plugin,3272,human,fix,TypeScript,2025-Q1,0.033,0.032467190137501496,1469.0,7.293017679772782,unweighted_full_sample,,fix|TypeScript,True,1.0,
tinygrad/tinygrad,10879,human,fix,Python,2025-Q2,0.012,0.011928570865273802,29760.0,10.300954090533025,unweighted_full_sample,,fix|Python,True,1.0,
syntasso/kratix,417,human,fix,Go,2025-Q1,0.095,0.09075436326846414,623.0,6.436150368369428,unweighted_full_sample,,fix|Go,True,1.0,
elizaOS/eliza,4575,human,feat,TypeScript,2025-Q2,8.952,2.2977735359968237,16507.0,9.711600390872473,unweighted_full_sample,,feat|TypeScript,True,1.0,
marimo-team/marimo,3993,human,fix,Python,2025-Q1,0.221,0.19967019512856762,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
PriorLabs/TabPFN,184,human,feat,Python,2025-Q1,0.215,0.19474407679251177,4181.0,8.338544879988579,unweighted_full_sample,,feat|Python,True,1.0,
wei/socialify,574,human,fix,TypeScript,2025-Q2,0.018,0.017839918128331,2091.0,7.645875825184813,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/typespec,6796,human,feat,Java,2025-Q2,0.102,0.09712671073072274,5285.0,8.572817095164234,unweighted_full_sample,,feat|Java,True,1.0,
antiwork/shortest,393,human,refactor,TypeScript,2025-Q1,0.386,0.3264219007677115,5179.0,8.55256033525353,unweighted_full_sample,,refactor|TypeScript,True,1.0,
box/box-ui-elements,4101,human,feat,JavaScript,2025-Q2,0.367,0.3126185577418125,546.0,6.304448802421981,unweighted_full_sample,,feat|JavaScript,True,1.0,
microsoft/typespec,7669,human,fix,Java,2025-Q2,0.056,0.054488185284069734,5285.0,8.572817095164234,unweighted_full_sample,,fix|Java,True,1.0,
Veloera/Veloera,85,human,fix,Go,2025-Q2,0.063,0.061095099359810875,929.0,6.835184586147301,unweighted_full_sample,,fix|Go,True,1.0,
microsoft/onnxruntime-genai,1264,human,feat,C++,2025-Q1,2.247,1.1777314931207088,772.0,6.650279048587422,unweighted_full_sample,,feat|C++,True,1.0,
apache/pulsar,23811,human,fix,Java,2025-Q1,0.179,0.16466662155523387,14760.0,9.599743846536997,unweighted_full_sample,,fix|Java,True,1.0,
spring-projects/spring-kafka,3760,human,fix,Java,2025-Q1,0.029,0.028587456851912555,2372.0,7.771910256435763,unweighted_full_sample,,fix|Java,True,1.0,
liam-hq/liam,1831,human,feat,TypeScript,2025-Q2,0.272,0.2405904649179304,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
calcom/cal.com,19026,human,fix,TypeScript,2025-Q1,0.025,0.0246926125903715,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
crewAIInc/crewAI,2398,human,fix,Python,2025-Q1,0.004,0.003992021269537453,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/playwright,34637,human,feat,TypeScript,2025-Q1,0.14,0.1310282624064041,75427.0,11.230933837846813,unweighted_full_sample,,feat|TypeScript,True,1.0,
featureform/enrichmcp,27,human,feat,Python,2025-Q2,0.255,0.22713557258374723,583.0,6.369900982828227,unweighted_full_sample,,feat|Python,True,1.0,
tokens-studio/figma-plugin,3432,human,fix,TypeScript,2025-Q2,0.008,0.007968169649176874,1469.0,7.293017679772782,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,1588,human,feat,TypeScript,2025-Q2,0.038,0.037295784743696894,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
different-ai/note-companion,379,human,fix,TypeScript,2025-Q1,0.863,0.6221880916194514,696.0,6.546785410760524,unweighted_full_sample,,fix|TypeScript,True,1.0,
Veloera/Veloera,67,human,fix,Go,2025-Q2,0.103,0.09803374027136541,929.0,6.835184586147301,unweighted_full_sample,,fix|Go,True,1.0,
box/box-ui-elements,3930,human,feat,JavaScript,2025-Q1,2.217,1.1684492482568893,546.0,6.304448802421981,unweighted_full_sample,,feat|JavaScript,True,1.0,
DataDog/dd-trace-go,3177,human,feat,Go,2025-Q1,0.875,0.6286086594223741,778.0,6.658011045870748,unweighted_full_sample,,feat|Go,True,1.0,
Veloera/Veloera,73,human,fix,Go,2025-Q2,0.306,0.2669690308542393,929.0,6.835184586147301,unweighted_full_sample,,fix|Go,True,1.0,
keephq/keep,3532,human,fix,Python,2025-Q1,0.005,0.004987541511039074,10563.0,9.265207273417023,unweighted_full_sample,,fix|Python,True,1.0,
liam-hq/liam,521,human,feat,TypeScript,2025-Q1,0.086,0.08250122151174369,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
stack-auth/stack-auth,680,human,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,6033.0,8.705165419719007,unweighted_full_sample,,fix|TypeScript,True,1.0,
crewAIInc/crewAI,2983,human,feat,Python,2025-Q2,1.461,0.9005677714089189,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
novuhq/novu,8134,human,feat,TypeScript,2025-Q2,0.25,0.22314355131420976,37349.0,10.528088190560963,unweighted_full_sample,,feat|TypeScript,True,1.0,
cvxpy/cvxpy,2716,human,fix,C++,2025-Q1,0.644,0.49713229663398817,5857.0,8.675563527387679,unweighted_full_sample,,fix|C++,True,1.0,
pdfme/pdfme,831,human,fix,TypeScript,2025-Q1,0.056,0.054488185284069734,3389.0,8.128585200374497,unweighted_full_sample,,fix|TypeScript,True,1.0,
onyx-dot-app/onyx,4547,human,feat,Python,2025-Q2,0.148,0.13802129789737466,13231.0,9.490393417263473,unweighted_full_sample,,feat|Python,True,1.0,
mlflow/mlflow,14938,human,feat,Python,2025-Q1,0.085,0.08157998699242287,21402.0,9.971286378100563,unweighted_full_sample,,feat|Python,True,1.0,
remotion-dev/remotion,4719,human,fix,TypeScript,2025-Q1,0.45,0.37156355643248307,23319.0,10.057066640464429,unweighted_full_sample,,fix|TypeScript,True,1.0,
smtg-ai/claude-squad,33,human,fix,Go,2025-Q2,0.066,0.0639133257436528,3822.0,8.248790733696413,unweighted_full_sample,,fix|Go,True,1.0,
box/box-ui-elements,4079,human,fix,JavaScript,2025-Q2,0.08,0.07696104113612832,546.0,6.304448802421981,unweighted_full_sample,,fix|JavaScript,True,1.0,
crewAIInc/crewAI,2155,human,fix,Python,2025-Q1,0.054,0.05259245011917058,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
Significant-Gravitas/AutoGPT,9308,human,feat,Python,2025-Q1,0.202,0.18398683611301586,177379.0,12.086049602930443,unweighted_full_sample,,feat|Python,True,1.0,
jina-ai/node-DeepResearch,82,human,fix,TypeScript,2025-Q1,0.032,0.03149866705937099,4693.0,8.454040376410969,unweighted_full_sample,,fix|TypeScript,True,1.0,
featureform/enrichmcp,33,human,fix,Python,2025-Q2,0.002,0.001998002662673056,583.0,6.369900982828227,unweighted_full_sample,,fix|Python,True,1.0,
formancehq/ledger,941,human,fix,Go,2025-Q2,0.021,0.020782539182528505,997.0,6.905753276311464,unweighted_full_sample,,fix|Go,True,1.0,
microsoft/vscode-jupyter,16730,human,refactor,TypeScript,2025-Q2,0.041,0.04018178963283183,1397.0,7.242797922793756,unweighted_full_sample,,refactor|TypeScript,True,1.0,
antiwork/gumroad,161,human,feat,Ruby,2025-Q2,0.004,0.003992021269537453,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
optiscaler/OptiScaler,520,human,feat,C++,2025-Q2,54.12,4.009512626705403,4298.0,8.366137716496281,unweighted_full_sample,,feat|C++,True,1.0,
